target_gene	fine_axis	projected_signed_mean	projected_mean_abs	projected_l2	n_axis_genes	n_projected_genes	gene_coverage	architecture_role	confidence	expected_axis	is_expected_axis
ARID1A	ER stress / UPR	0.0773521712061995	0.0773521712061995	0.0773521712061995	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	JAK-STAT signaling	0.0302703597332748	0.0302703597332748	0.0302703597332748	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	NF-κB / MAPK signaling	0.0331167353601992	0.0331167353601992	0.0331167353601992	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	NF-κB / copper signaling	-0.0994418496303277	0.0994418496303277	0.0994418496303277	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	RNA processing / spliceosome	-0.0354412540846611	0.0354412540846611	0.0354412540846611	1	1	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	RNA processing / transcription	-0.0811190301583746	0.0811190301583746	0.0811190301583746	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	TGF-beta / BMP signaling	0.009702470188689201	0.009702470188689201	0.013729818314659546	2	2	1.0	context_deviation	moderate	chromatin remodeling	False
ARID1A	cell cycle / replication	-0.0646149911388847	0.0646149911388847	0.0646149911388847	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	chromatin remodeling	0.03230365796866285	0.03230365796866285	0.04601826321103987	2	2	1.0	canonical_backbone	high	chromatin remodeling	True
ARID1A	cytoskeleton / cell motility	-0.0543990469470663	0.0543990469470663	0.0543990469470663	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	growth / proliferation	0.1743571423197589	0.1743571423197589	0.1743571423197589	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	growth factor / proliferation	0.0859852096701315	0.0859852096701315	0.0859852096701315	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	mTOR / lysosome / signaling	-0.0235179512683236	0.0235179512683236	0.0235179512683236	1	1	1.0	shift_excess	moderate	chromatin remodeling	False
ARID1A	metabolism / transcription	0.0733019023745775	0.0733019023745775	0.0733019023745775	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	nuclear receptor / co-activator	0.0189944247865165	0.0189944247865165	0.0189944247865165	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	nuclear receptor / metabolism	0.01984623939242985	0.01984623939242985	0.030706771576165817	2	2	1.0	context_deviation	moderate	chromatin remodeling	False
ARID1A	oxidative stress / antioxidant	0.0928529023496296	0.0928529023496296	0.0928529023496296	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	oxidative stress / mitochondrial	-0.0443076594260614	0.0443076594260614	0.0443076594260614	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	peroxisome / metabolism	0.0539779662043128	0.0539779662043128	0.0539779662043128	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	proteostasis / chaperone	-0.0709630313378815	0.0709630313378815	0.0709630313378815	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	ribosomal / translation	-0.1496233007334768	0.1496233007334768	0.1496233007334768	1	1	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	ribosome biogenesis / nucleolar	0.0669423877991075	0.0669423877991075	0.0669423877991075	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	signaling / oncogene	0.0611614314130344	0.0611614314130344	0.0611614314130344	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	synaptic / signaling	0.121808441020062	0.121808441020062	0.121808441020062	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	transcription / chromatin	0.0038989124794720498	0.00456066488339185	0.008485420755765324	2	2	1.0	canonical_backbone	high	chromatin remodeling	False
