target_gene	fine_axis	projected_signed_mean	projected_mean_abs	projected_l2	n_axis_genes	n_projected_genes	gene_coverage	architecture_role	confidence	expected_axis	is_expected_axis
ARID1A	ER stress / UPR	-0.0519351908924943	0.0519351908924943	0.0519351908924943	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	JAK-STAT signaling	-0.022202648899385	0.022202648899385	0.022202648899385	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	NF-κB / MAPK signaling	0.0271073503704607	0.0271073503704607	0.0271073503704607	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	NF-κB / copper signaling	-0.0047924155406671	0.0047924155406671	0.0047924155406671	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	RNA processing / spliceosome	-0.0490744456702019	0.0490744456702019	0.0490744456702019	1	1	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	RNA processing / transcription	-0.162174671332691	0.162174671332691	0.162174671332691	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	TGF-beta / BMP signaling	0.028344169294190348	0.028344169294190348	0.04019362259770141	2	2	1.0	context_deviation	moderate	chromatin remodeling	False
ARID1A	cell cycle / replication	0.0638725660338905	0.0638725660338905	0.0638725660338905	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	chromatin remodeling	-0.03215685800728925	0.06968309664153315	0.10853384241290097	2	2	1.0	canonical_backbone	high	chromatin remodeling	True
ARID1A	cytoskeleton / cell motility	-0.0221317148700399	0.0221317148700399	0.0221317148700399	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	growth / proliferation	-0.1826641894673504	0.1826641894673504	0.1826641894673504	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	growth factor / proliferation	-0.0487901308869668	0.0487901308869668	0.0487901308869668	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	mTOR / lysosome / signaling	-0.0204897372905099	0.0204897372905099	0.0204897372905099	1	1	1.0	shift_excess	moderate	chromatin remodeling	False
ARID1A	metabolism / transcription	-0.0650007218510388	0.0650007218510388	0.0650007218510388	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	nuclear receptor / co-activator	-0.0728147008306299	0.0728147008306299	0.0728147008306299	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	nuclear receptor / metabolism	0.03476608291712425	0.03476608291712425	0.0522474009620878	2	2	1.0	context_deviation	moderate	chromatin remodeling	False
ARID1A	oxidative stress / antioxidant	-0.1217889071138713	0.1217889071138713	0.1217889071138713	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	oxidative stress / mitochondrial	-0.0433235867408197	0.0433235867408197	0.0433235867408197	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	peroxisome / metabolism	-0.0271698088496651	0.0271698088496651	0.0271698088496651	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	proteostasis / chaperone	-0.0470038714868072	0.0470038714868072	0.0470038714868072	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	ribosomal / translation	-0.3033939859293997	0.3033939859293997	0.3033939859293997	1	1	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	ribosome biogenesis / nucleolar	-0.2314267814361219	0.2314267814361219	0.2314267814361219	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	signaling / oncogene	-0.085400310415884	0.085400310415884	0.085400310415884	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	synaptic / signaling	0.0003787592421079	0.0003787592421079	0.0003787592421079	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	transcription / chromatin	-0.033073848674702755	0.04257671476290935	0.07624507992204192	2	2	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	transcription regulation	-0.005058177571382472	0.03042764778895734	0.1658700538697163	18	18	1.0	context_deviation	moderate	chromatin remodeling	False
BMPR1A	ER stress / UPR	-0.071973229384697	0.071973229384697	0.071973229384697	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	JAK-STAT signaling	-0.0363179824565139	0.0363179824565139	0.0363179824565139	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	NF-κB / MAPK signaling	0.0174115447612345	0.0174115447612345	0.0174115447612345	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	NF-κB / copper signaling	0.0999620323963446	0.0999620323963446	0.0999620323963446	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	RNA processing / spliceosome	-0.0198200687819267	0.0198200687819267	0.0198200687819267	1	1	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	RNA processing / transcription	0.0831089323355218	0.0831089323355218	0.0831089323355218	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	TGF-beta / BMP signaling	0.01866389442021845	0.01866389442021845	0.0313780398811838	2	2	1.0	context_deviation	moderate	TGF-beta / BMP signaling	True
BMPR1A	cell cycle / replication	0.0416956446662452	0.0416956446662452	0.0416956446662452	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	chromatin remodeling	0.02558429225268235	0.054694659346573145	0.08539393153038854	2	2	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	cytoskeleton / cell motility	-0.0628164148822469	0.0628164148822469	0.0628164148822469	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	growth / proliferation	-0.032033238539616	0.032033238539616	0.032033238539616	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	growth factor / proliferation	0.0622414610052756	0.0622414610052756	0.0622414610052756	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
