target_gene	fine_axis	projected_signed_mean	projected_mean_abs	projected_l2	n_axis_genes	n_projected_genes	gene_coverage	architecture_role	confidence	expected_axis	is_expected_axis
ARID1A	ER stress / UPR	-0.0681543299916154	0.0681543299916154	0.0681543299916154	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	JAK-STAT signaling	-0.0046369216654983	0.0046369216654983	0.0046369216654983	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	NF-κB / MAPK signaling	0.0342123506875574	0.0342123506875574	0.0342123506875574	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	NF-κB / copper signaling	-0.1195755833797174	0.1195755833797174	0.1195755833797174	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	RNA processing / spliceosome	0.0160898223466132	0.0160898223466132	0.0160898223466132	1	1	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	RNA processing / transcription	-0.0975968534158209	0.0975968534158209	0.0975968534158209	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	TGF-beta / BMP signaling	-0.01507676389281745	0.01507676389281745	0.0285490877592752	2	2	1.0	context_deviation	moderate	chromatin remodeling	False
ARID1A	cell cycle / replication	-0.0200855829224083	0.0200855829224083	0.0200855829224083	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	chromatin remodeling	-0.0003946156900894969	0.0476016023101733	0.06732114473237603	2	2	1.0	canonical_backbone	high	chromatin remodeling	True
ARID1A	cytoskeleton / cell motility	0.0399732255443887	0.0399732255443887	0.0399732255443887	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	growth / proliferation	0.0327497385645709	0.0327497385645709	0.0327497385645709	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	growth factor / proliferation	-0.013342175755436	0.013342175755436	0.013342175755436	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	mTOR / lysosome / signaling	0.0027250201519644	0.0027250201519644	0.0027250201519644	1	1	1.0	shift_excess	moderate	chromatin remodeling	False
ARID1A	metabolism / transcription	-0.0293096393734693	0.0293096393734693	0.0293096393734693	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	nuclear receptor / co-activator	0.0203038866781677	0.0203038866781677	0.0203038866781677	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	nuclear receptor / metabolism	0.010089854742184599	0.0119295016088774	0.02209607102426101	2	2	1.0	context_deviation	moderate	chromatin remodeling	False
ARID1A	oxidative stress / antioxidant	0.1029256104795124	0.1029256104795124	0.1029256104795124	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	oxidative stress / mitochondrial	-0.0667234166053216	0.0667234166053216	0.0667234166053216	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	peroxisome / metabolism	0.0050634591728721	0.0050634591728721	0.0050634591728721	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	proteostasis / chaperone	-0.1034457746011261	0.1034457746011261	0.1034457746011261	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	ribosomal / translation	-0.1693603059672415	0.1693603059672415	0.1693603059672415	1	1	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	ribosome biogenesis / nucleolar	-0.0314627349578504	0.0314627349578504	0.0314627349578504	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	signaling / oncogene	-0.0604676875063381	0.0604676875063381	0.0604676875063381	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	synaptic / signaling	0.0547091082106138	0.0547091082106138	0.0547091082106138	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	transcription / chromatin	-0.09171330053608426	0.09171330053608426	0.13009905441573946	2	2	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	transcription regulation	0.02326210349648061	0.031752288930240666	0.16546396575278405	18	18	1.0	context_deviation	moderate	chromatin remodeling	False
BMPR1A	ER stress / UPR	-0.0209787437680131	0.0209787437680131	0.0209787437680131	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	JAK-STAT signaling	-0.0092029652808395	0.0092029652808395	0.0092029652808395	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	NF-κB / MAPK signaling	-0.0042919033853471	0.0042919033853471	0.0042919033853471	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	NF-κB / copper signaling	-0.0499803656749444	0.0499803656749444	0.0499803656749444	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	RNA processing / spliceosome	0.0056332603043769	0.0056332603043769	0.0056332603043769	1	1	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	RNA processing / transcription	-0.0417580300973394	0.0417580300973394	0.0417580300973394	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	TGF-beta / BMP signaling	-0.0008261873966931999	0.0136943171067823	0.019401902310627432	2	2	1.0	context_deviation	moderate	TGF-beta / BMP signaling	True
BMPR1A	cell cycle / replication	-0.0354883470043632	0.0354883470043632	0.0354883470043632	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	chromatin remodeling	0.01431914850058425	0.01431914850058425	0.0223087638823904	2	2	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	cytoskeleton / cell motility	-0.0117824411883993	0.0117824411883993	0.0117824411883993	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	growth / proliferation	-0.0068651772832073	0.0068651772832073	0.0068651772832073	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	growth factor / proliferation	0.0244553348684958	0.0244553348684958	0.0244553348684958	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	mTOR / lysosome / signaling	-0.059990331429609	0.059990331429609	0.059990331429609	1	1	1.0	shift_excess	moderate	TGF-beta / BMP signaling	False
BMPR1A	metabolism / transcription	-0.0309844106823682	0.0309844106823682	0.0309844106823682	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	nuclear receptor / co-activator	0.0640568102859939	0.0640568102859939	0.0640568102859939	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	nuclear receptor / metabolism	0.003060814258426691	0.003060814258426691	0.006072894099884225	2	2	1.0	context_deviation	moderate	TGF-beta / BMP signaling	False
