target_gene	expected_axis	architecture_role	cosine_similarity	l2_distance	top20_overlap_fraction
ARID1A	chromatin remodeling	canonical_backbone	-0.2140580300127026	0.439686893410003	0.65
BMPR1A	TGF-beta / BMP signaling	context_deviation	-0.09633091425632544	0.6601593496678116	0.55
CDKN2A	cell cycle / replication	context_deviation	0.08723505757454188	0.3975744843475625	0.5
COMMD6	NF-κB / copper signaling	context_deviation	0.3441014802839106	0.9222200359128859	0.6
ENY2	transcription / chromatin	canonical_backbone	0.5419621365475473	0.8930666797319772	0.7
ERC1	synaptic / signaling	context_deviation	0.17377610840144572	0.47883966490724006	0.45
ETV3	transcription regulation	context_deviation	0.17333258470506482	0.405804002160644	0.45
GON4L	transcription regulation	context_deviation	-0.031040143624487933	0.49493816941915203	0.65
HDGF	growth factor / proliferation	context_deviation	-0.06338924647709636	0.5471338735733051	0.55
HLX	transcription regulation	context_deviation	0.5261874909137729	0.5828917140473188	0.55
KLF3	transcription regulation	context_deviation	0.22527262515996377	0.398226027079343	0.55
LAMTOR5	mTOR / lysosome / signaling	shift_excess	0.32535345483456735	0.9049994090918678	0.5
MAML3	transcription regulation	context_deviation	0.4684655050659995	0.31182898481556653	0.5
MIER1	transcription regulation	context_deviation	0.21917767835709967	0.5979076120851388	0.55
MTDH	signaling / oncogene	context_deviation	0.38880384980093674	0.685733904451034	0.5
MYBL1	transcription regulation	context_deviation	0.10474045008788573	0.6809947565415521	0.45
NCOA1	nuclear receptor / co-activator	context_deviation	0.2236316563961898	0.6887056477100353	0.45
NPM1	ribosome biogenesis / nucleolar	context_deviation	-0.11587630090365003	1.7386440126210196	0.6
PA2G4	growth / proliferation	context_deviation	0.4657205492391438	0.8815728210101167	0.55
PARK7	oxidative stress / mitochondrial	context_deviation	0.34250748679676474	1.1765198300169175	0.65
PCBD1	metabolism / transcription	context_deviation	-0.014520182325643088	0.8029086411890998	0.45
PEX14	peroxisome / metabolism	context_deviation	0.47696424950260324	0.4416622391750888	0.55
PFDN5	proteostasis / chaperone	context_deviation	0.5064627424032504	0.8507316776610653	0.45
PMF1	transcription regulation	context_deviation	0.03435382516725532	0.5844259705652219	0.5
PRDX2	oxidative stress / antioxidant	context_deviation	0.4165832103474677	0.5934468254775677	0.55
PRPF6	RNA processing / spliceosome	canonical_backbone	0.2941993980112656	0.567433076389262	0.5
RORC	nuclear receptor / metabolism	context_deviation	-0.10052995661296521	0.48437247832420527	0.55
RPS3	ribosomal / translation	canonical_backbone	0.5978444922260582	0.9247840922983069	0.65
RUVBL2	chromatin remodeling	canonical_backbone	0.41076222984722593	0.6673177435774719	0.6
SMAD1	TGF-beta / BMP signaling	context_deviation	-0.026040809636239663	0.722209649054893	0.5
STAT3	JAK-STAT signaling	context_deviation	0.2187166773446202	0.6161653051576145	0.45
TAB3	NF-κB / MAPK signaling	context_deviation	0.3677935304290978	0.34316428914007957	0.45
TADA3	transcription / chromatin	canonical_backbone	-0.0006668613928720549	0.8298522171654495	0.65
THAP8	transcription regulation	context_deviation	0.09606140178455158	0.5229382430515274	0.5
THRA	nuclear receptor / metabolism	context_deviation	-0.18830607479911202	0.5922748610436113	0.4
TMF1	transcription regulation	context_deviation	0.20507308944370123	0.6736412919444269	0.5
TMSB4X	cytoskeleton / cell motility	context_deviation	0.3447006817550897	0.9541882763921921	0.45
UBP1	transcription regulation	context_deviation	0.15411827423069402	0.325035905070348	0.5
VEZF1	transcription regulation	context_deviation	-0.026485413612078998	0.5770154294373857	0.45
XBP1	ER stress / UPR	context_deviation	0.29296151659191266	0.5311060776774005	0.55
YBX1	RNA processing / transcription	context_deviation	0.7540261485992372	1.0149870172625293	0.65
ZBTB17	transcription regulation	context_deviation	0.409456549309163	0.515798712787683	0.4
ZBTB20	transcription regulation	context_deviation	0.15085278120832676	0.41702490558563504	0.35
ZBTB5	transcription regulation	context_deviation	0.3370580038628623	0.44041401017816284	0.6
ZNF131	transcription regulation	context_deviation	0.1742421243703721	0.5878385846294067	0.6
ZNF24	transcription regulation	context_deviation	0.10130989265339967	0.3793105618936523	0.45
ZNF566	transcription regulation	context_deviation	-0.005190479022833981	0.42240992969533697	0.45
