target_gene	fine_axis	projected_signed_mean	projected_mean_abs	projected_l2	n_axis_genes	n_projected_genes	gene_coverage	architecture_role	confidence	expected_axis	is_expected_axis
ARID1A	ER stress / UPR	0.0610960660435384	0.0610960660435384	0.0610960660435384	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	JAK-STAT signaling	-0.086536514469792	0.086536514469792	0.086536514469792	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	NF-κB / MAPK signaling	0.01026166325141	0.01026166325141	0.01026166325141	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	NF-κB / copper signaling	0.0100301165039289	0.0100301165039289	0.0100301165039289	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	RNA processing / spliceosome	0.0021627206165922	0.0021627206165922	0.0021627206165922	1	1	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	RNA processing / transcription	-0.0613450349986099	0.0613450349986099	0.0613450349986099	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	TGF-beta / BMP signaling	-0.0417741072702112	0.0417741072702112	0.06906397201854252	2	2	1.0	context_deviation	moderate	chromatin remodeling	False
ARID1A	cell cycle / replication	0.0253499392420053	0.0253499392420053	0.0253499392420053	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	chromatin remodeling	0.015215333603671199	0.0343163497519396	0.05308706503412015	2	2	1.0	canonical_backbone	high	chromatin remodeling	True
ARID1A	cytoskeleton / cell motility	-0.0024070910982016	0.0024070910982016	0.0024070910982016	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	growth / proliferation	0.0133823726279638	0.0133823726279638	0.0133823726279638	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	growth factor / proliferation	0.032011431109246	0.032011431109246	0.032011431109246	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	mTOR / lysosome / signaling	0.0411045283490554	0.0411045283490554	0.0411045283490554	1	1	1.0	shift_excess	moderate	chromatin remodeling	False
ARID1A	metabolism / transcription	-0.0217594775568958	0.0217594775568958	0.0217594775568958	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	nuclear receptor / co-activator	-0.0152213785688615	0.0152213785688615	0.0152213785688615	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	nuclear receptor / metabolism	0.022579144635171	0.022579144635171	0.0421672388498102	2	2	1.0	context_deviation	moderate	chromatin remodeling	False
ARID1A	oxidative stress / antioxidant	0.0359299559758194	0.0359299559758194	0.0359299559758194	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	oxidative stress / mitochondrial	0.0041118564226054	0.0041118564226054	0.0041118564226054	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	peroxisome / metabolism	-0.0083050471777015	0.0083050471777015	0.0083050471777015	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	proteostasis / chaperone	-0.0486148330469426	0.0486148330469426	0.0486148330469426	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	ribosomal / translation	-0.0545273939174975	0.0545273939174975	0.0545273939174975	1	1	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	ribosome biogenesis / nucleolar	-0.0604626109392745	0.0604626109392745	0.0604626109392745	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	signaling / oncogene	0.048056492643111	0.048056492643111	0.048056492643111	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	synaptic / signaling	0.1050341883928918	0.1050341883928918	0.1050341883928918	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
