target_gene	fine_axis	projected_signed_mean	projected_mean_abs	projected_l2	n_axis_genes	n_projected_genes	gene_coverage	architecture_role	confidence	expected_axis	is_expected_axis
ARID1A	ER stress / UPR	-0.0285831304333978	0.0285831304333978	0.0285831304333978	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	JAK-STAT signaling	-0.0112634775130049	0.0112634775130049	0.0112634775130049	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	NF-κB / MAPK signaling	-0.0256708254880804	0.0256708254880804	0.0256708254880804	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	NF-κB / copper signaling	-0.0127913694923174	0.0127913694923174	0.0127913694923174	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	RNA processing / spliceosome	-0.1157790761630402	0.1157790761630402	0.1157790761630402	1	1	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	RNA processing / transcription	0.2275880037129378	0.2275880037129378	0.2275880037129378	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	TGF-beta / BMP signaling	-0.044090924911469404	0.044090924911469404	0.06314248171155683	2	2	1.0	context_deviation	moderate	chromatin remodeling	False
ARID1A	cell cycle / replication	-0.0053657381795346	0.0053657381795346	0.0053657381795346	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	chromatin remodeling	-0.00540037820453345	0.00873192774535185	0.01451968642237465	2	2	1.0	canonical_backbone	high	chromatin remodeling	True
ARID1A	cytoskeleton / cell motility	0.1145276852079506	0.1145276852079506	0.1145276852079506	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	growth / proliferation	0.0331563327414892	0.0331563327414892	0.0331563327414892	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	growth factor / proliferation	0.0377514776104057	0.0377514776104057	0.0377514776104057	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	mTOR / lysosome / signaling	0.0281650752240554	0.0281650752240554	0.0281650752240554	1	1	1.0	shift_excess	moderate	chromatin remodeling	False
ARID1A	metabolism / transcription	0.047001692353535	0.047001692353535	0.047001692353535	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	nuclear receptor / co-activator	-0.0104595933000779	0.0104595933000779	0.0104595933000779	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	nuclear receptor / metabolism	-0.02071593145264455	0.02071593145264455	0.039186561472465964	2	2	1.0	context_deviation	moderate	chromatin remodeling	False
ARID1A	oxidative stress / antioxidant	0.1514816661046036	0.1514816661046036	0.1514816661046036	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	oxidative stress / mitochondrial	0.0803398789979839	0.0803398789979839	0.0803398789979839	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	peroxisome / metabolism	-0.0224553388589912	0.0224553388589912	0.0224553388589912	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	proteostasis / chaperone	0.1498528984288873	0.1498528984288873	0.1498528984288873	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	ribosomal / translation	0.1042741617160474	0.1042741617160474	0.1042741617160474	1	1	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	ribosome biogenesis / nucleolar	0.0700486729352372	0.0700486729352372	0.0700486729352372	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	signaling / oncogene	0.0889765117928913	0.0889765117928913	0.0889765117928913	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	synaptic / signaling	0.1019587079317712	0.1019587079317712	0.1019587079317712	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	transcription / chromatin	0.040074898868041296	0.0531714068959459	0.09416152112809117	2	2	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	transcription regulation	-0.003669612671994671	0.03412891764558621	0.1779486401015698	18	18	1.0	context_deviation	moderate	chromatin remodeling	False
BMPR1A	ER stress / UPR	-0.0343539776347452	0.0343539776347452	0.0343539776347452	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	JAK-STAT signaling	-0.0654047009436384	0.0654047009436384	0.0654047009436384	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
