target_gene	fine_axis	projected_signed_mean	projected_mean_abs	projected_l2	n_axis_genes	n_projected_genes	gene_coverage	architecture_role	confidence	expected_axis	is_expected_axis
ARID1A	ER stress / UPR	0.0212395241496199	0.0212395241496199	0.0212395241496199	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	JAK-STAT signaling	0.0032270469452652	0.0032270469452652	0.0032270469452652	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	NF-κB / MAPK signaling	0.0398692859621584	0.0398692859621584	0.0398692859621584	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	NF-κB / copper signaling	0.0670078163929266	0.0670078163929266	0.0670078163929266	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	RNA processing / spliceosome	-0.0314604386740471	0.0314604386740471	0.0314604386740471	1	1	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	RNA processing / transcription	0.0894108122183343	0.0894108122183343	0.0894108122183343	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	TGF-beta / BMP signaling	0.025376822834563204	0.025376822834563204	0.038545557102361114	2	2	1.0	context_deviation	moderate	chromatin remodeling	False
ARID1A	cell cycle / replication	-0.028932819555709	0.028932819555709	0.028932819555709	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	chromatin remodeling	-0.0369720788401139	0.0369720788401139	0.05245288439767574	2	2	1.0	canonical_backbone	high	chromatin remodeling	True
ARID1A	cytoskeleton / cell motility	-0.0961428022876424	0.0961428022876424	0.0961428022876424	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	growth / proliferation	-0.1404400206898846	0.1404400206898846	0.1404400206898846	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	growth factor / proliferation	-0.065444443497593	0.065444443497593	0.065444443497593	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	mTOR / lysosome / signaling	-0.0178088395778024	0.0178088395778024	0.0178088395778024	1	1	1.0	shift_excess	moderate	chromatin remodeling	False
ARID1A	metabolism / transcription	0.0163183718531847	0.0163183718531847	0.0163183718531847	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	nuclear receptor / co-activator	-0.0063711290097747	0.0063711290097747	0.0063711290097747	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	nuclear receptor / metabolism	0.03059336476472045	0.03059336476472045	0.04783771774459375	2	2	1.0	context_deviation	moderate	chromatin remodeling	False
ARID1A	oxidative stress / antioxidant	-0.0114586830767009	0.0114586830767009	0.0114586830767009	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	oxidative stress / mitochondrial	-0.0397437317756097	0.0397437317756097	0.0397437317756097	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	peroxisome / metabolism	0.0277007370144401	0.0277007370144401	0.0277007370144401	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	proteostasis / chaperone	-0.0766949716073517	0.0766949716073517	0.0766949716073517	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	ribosomal / translation	-0.0348512193583547	0.0348512193583547	0.0348512193583547	1	1	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	ribosome biogenesis / nucleolar	0.0891982853210802	0.0891982853210802	0.0891982853210802	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	signaling / oncogene	-0.001806822676321	0.001806822676321	0.001806822676321	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	synaptic / signaling	0.1141769007216001	0.1141769007216001	0.1141769007216001	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	transcription / chromatin	-0.055087080786633595	0.0552923375456165	0.11037960917534985	2	2	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	transcription regulation	-0.002536722231708982	0.030836240694393596	0.1662580997314529	18	18	1.0	context_deviation	moderate	chromatin remodeling	False
BMPR1A	ER stress / UPR	0.0430608442065352	0.0430608442065352	0.0430608442065352	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	JAK-STAT signaling	0.0100620009686264	0.0100620009686264	0.0100620009686264	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	NF-κB / MAPK signaling	0.0376368312449991	0.0376368312449991	0.0376368312449991	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	NF-κB / copper signaling	0.0233146315403265	0.0233146315403265	0.0233146315403265	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	RNA processing / spliceosome	-0.0163579329901482	0.0163579329901482	0.0163579329901482	1	1	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	RNA processing / transcription	0.0644076174093744	0.0644076174093744	0.0644076174093744	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	TGF-beta / BMP signaling	0.0420595854871988	0.051185094778119396	0.09369015592686405	2	2	1.0	context_deviation	moderate	TGF-beta / BMP signaling	True
BMPR1A	cell cycle / replication	0.0189283392920997	0.0189283392920997	0.0189283392920997	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	chromatin remodeling	0.03269920929255355	0.03269920929255355	0.04799012777749017	2	2	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	cytoskeleton / cell motility	-0.0723576879993124	0.0723576879993124	0.0723576879993124	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
