target_gene	fine_axis	projected_signed_mean	projected_mean_abs	projected_l2	n_axis_genes	n_projected_genes	gene_coverage	architecture_role	confidence	expected_axis	is_expected_axis
ARID1A	ER stress / UPR	0.0587707100369161	0.0587707100369161	0.0587707100369161	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	JAK-STAT signaling	-0.0095727321593062	0.0095727321593062	0.0095727321593062	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	NF-κB / MAPK signaling	0.0207892889313798	0.0207892889313798	0.0207892889313798	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	NF-κB / copper signaling	-0.0183967094962846	0.0183967094962846	0.0183967094962846	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	RNA processing / spliceosome	0.0582252997715605	0.0582252997715605	0.0582252997715605	1	1	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	RNA processing / transcription	0.106046265202806	0.106046265202806	0.106046265202806	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	TGF-beta / BMP signaling	-0.0008074847387972012	0.0172999093499785	0.024492402704547542	2	2	1.0	context_deviation	moderate	chromatin remodeling	False
ARID1A	cell cycle / replication	5.767731636296958e-06	5.767731636296958e-06	5.767731636296958e-06	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	chromatin remodeling	-0.00029909978027044953	0.07004945350407585	0.099065790229506	2	2	1.0	canonical_backbone	high	chromatin remodeling	True
ARID1A	cytoskeleton / cell motility	0.0167748756834145	0.0167748756834145	0.0167748756834145	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	growth / proliferation	0.039326247940769	0.039326247940769	0.039326247940769	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	growth factor / proliferation	0.0388682302349174	0.0388682302349174	0.0388682302349174	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	mTOR / lysosome / signaling	0.0466295212918654	0.0466295212918654	0.0466295212918654	1	1	1.0	shift_excess	moderate	chromatin remodeling	False
ARID1A	metabolism / transcription	-0.0735284957301136	0.0735284957301136	0.0735284957301136	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	nuclear receptor / co-activator	-0.0350400421659684	0.0350400421659684	0.0350400421659684	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	nuclear receptor / metabolism	0.0180918788024488	0.0180918788024488	0.027142831950304685	2	2	1.0	context_deviation	moderate	chromatin remodeling	False
ARID1A	oxidative stress / antioxidant	0.1640998501942643	0.1640998501942643	0.1640998501942643	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	oxidative stress / mitochondrial	-0.0009501276395893	0.0009501276395893	0.0009501276395893	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	peroxisome / metabolism	-0.0779615682596259	0.0779615682596259	0.0779615682596259	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	proteostasis / chaperone	-0.0329893562097844	0.0329893562097844	0.0329893562097844	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	ribosomal / translation	-0.0236247697872484	0.0236247697872484	0.0236247697872484	1	1	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	ribosome biogenesis / nucleolar	-0.0546308924944503	0.0546308924944503	0.0546308924944503	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	signaling / oncogene	-0.072401395006425	0.072401395006425	0.072401395006425	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	synaptic / signaling	-0.0319179733960486	0.0319179733960486	0.0319179733960486	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	transcription / chromatin	-0.01328615936712705	0.01328615936712705	0.022414333282076152	2	2	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	transcription regulation	0.005049065020948453	0.031205622725680712	0.1817898375189917	18	18	1.0	context_deviation	moderate	chromatin remodeling	False
BMPR1A	ER stress / UPR	-0.0401345850966745	0.0401345850966745	0.0401345850966745	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	JAK-STAT signaling	-0.0771936056105391	0.0771936056105391	0.0771936056105391	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
